defect_id,machine_id,timestamp,defect_count,batch_id,wafer_lot,defect_type,severity,yield_loss_pct,process_step
D-0000751,M-0019,2025-04-01T00:00:00,0,B-090-M-0019,WL-7057,etch_depth,low,0.0,lithography
D-0000752,M-0019,2025-04-04T00:00:00,7,B-093-M-0019,WL-8528,scratch,high,2.752,lithography
D-0000753,M-0019,2025-04-07T00:00:00,2,B-096-M-0019,WL-7464,scratch,low,1.723,lithography
D-0000754,M-0019,2025-04-10T00:00:00,2,B-099-M-0019,WL-7665,alignment,low,0.858,lithography
D-0000755,M-0019,2025-04-13T00:00:00,0,B-102-M-0019,WL-2487,etch_depth,low,0.0,lithography
D-0000756,M-0019,2025-04-16T00:00:00,3,B-105-M-0019,WL-2156,particle,medium,2.682,lithography
D-0000757,M-0019,2025-04-19T00:00:00,1,B-108-M-0019,WL-1283,particle,low,0.763,lithography
D-0000758,M-0019,2025-04-22T00:00:00,1,B-111-M-0019,WL-2361,film_uniformity,low,0.258,lithography
D-0000759,M-0019,2025-04-25T00:00:00,1,B-114-M-0019,WL-1437,particle,low,0.344,lithography
D-0000760,M-0019,2025-04-28T00:00:00,0,B-117-M-0019,WL-9197,scratch,low,0.0,lithography
D-0000761,M-0020,2025-01-01T00:00:00,0,B-000-M-0020,WL-3165,film_uniformity,low,0.0,deposition
D-0000762,M-0020,2025-01-04T00:00:00,0,B-003-M-0020,WL-9891,alignment,low,0.0,deposition
D-0000763,M-0020,2025-01-07T00:00:00,2,B-006-M-0020,WL-8575,film_uniformity,low,1.49,deposition
D-0000764,M-0020,2025-01-10T00:00:00,1,B-009-M-0020,WL-1410,film_uniformity,low,0.689,deposition
D-0000765,M-0020,2025-01-13T00:00:00,2,B-012-M-0020,WL-2598,particle,low,0.834,deposition
D-0000766,M-0020,2025-01-16T00:00:00,3,B-015-M-0020,WL-2460,scratch,medium,1.731,deposition
D-0000767,M-0020,2025-01-19T00:00:00,2,B-018-M-0020,WL-2150,film_uniformity,low,0.602,deposition
D-0000768,M-0020,2025-01-22T00:00:00,1,B-021-M-0020,WL-5951,etch_depth,low,0.807,deposition
D-0000769,M-0020,2025-01-25T00:00:00,4,B-024-M-0020,WL-1323,etch_depth,medium,2.033,deposition
D-0000770,M-0020,2025-01-28T00:00:00,0,B-027-M-0020,WL-4392,particle,low,0.0,deposition
D-0000771,M-0020,2025-01-31T00:00:00,1,B-030-M-0020,WL-6011,alignment,low,0.602,deposition
D-0000772,M-0020,2025-02-03T00:00:00,1,B-033-M-0020,WL-9840,alignment,low,0.295,deposition
D-0000773,M-0020,2025-02-06T00:00:00,1,B-036-M-0020,WL-4300,particle,low,0.604,deposition
D-0000774,M-0020,2025-02-09T00:00:00,1,B-039-M-0020,WL-1057,film_uniformity,low,0.478,deposition
D-0000775,M-0020,2025-02-12T00:00:00,1,B-042-M-0020,WL-1742,film_uniformity,low,0.889,deposition
D-0000776,M-0020,2025-02-15T00:00:00,1,B-045-M-0020,WL-5684,particle,low,0.533,deposition
D-0000777,M-0020,2025-02-18T00:00:00,2,B-048-M-0020,WL-5757,particle,low,1.349,deposition
D-0000778,M-0020,2025-02-21T00:00:00,3,B-051-M-0020,WL-2269,etch_depth,medium,1.863,deposition
D-0000779,M-0020,2025-02-24T00:00:00,2,B-054-M-0020,WL-6471,film_uniformity,low,1.018,deposition
D-0000780,M-0020,2025-02-27T00:00:00,2,B-057-M-0020,WL-7434,particle,low,1.766,deposition
D-0000781,M-0020,2025-03-02T00:00:00,2,B-060-M-0020,WL-7548,particle,low,1.186,deposition
D-0000782,M-0020,2025-03-05T00:00:00,2,B-063-M-0020,WL-7170,scratch,low,1.348,deposition
D-0000783,M-0020,2025-03-08T00:00:00,4,B-066-M-0020,WL-3199,film_uniformity,medium,1.628,deposition
D-0000784,M-0020,2025-03-11T00:00:00,3,B-069-M-0020,WL-7681,film_uniformity,medium,2.658,deposition
D-0000785,M-0020,2025-03-14T00:00:00,3,B-072-M-0020,WL-9879,particle,medium,1.516,deposition
D-0000786,M-0020,2025-03-17T00:00:00,1,B-075-M-0020,WL-8585,alignment,low,0.839,deposition
D-0000787,M-0020,2025-03-20T00:00:00,3,B-078-M-0020,WL-2475,etch_depth,medium,1.652,deposition
D-0000788,M-0020,2025-03-23T00:00:00,2,B-081-M-0020,WL-5171,film_uniformity,low,1.599,deposition
D-0000789,M-0020,2025-03-26T00:00:00,1,B-084-M-0020,WL-7225,alignment,low,0.293,deposition
D-0000790,M-0020,2025-03-29T00:00:00,0,B-087-M-0020,WL-5562,particle,low,0.0,deposition
D-0000791,M-0020,2025-04-01T00:00:00,0,B-090-M-0020,WL-9096,scratch,low,0.0,deposition
D-0000792,M-0020,2025-04-04T00:00:00,1,B-093-M-0020,WL-4476,alignment,low,0.863,deposition
D-0000793,M-0020,2025-04-07T00:00:00,0,B-096-M-0020,WL-8541,particle,low,0.0,deposition
D-0000794,M-0020,2025-04-10T00:00:00,0,B-099-M-0020,WL-4706,film_uniformity,low,0.0,deposition
D-0000795,M-0020,2025-04-13T00:00:00,0,B-102-M-0020,WL-2033,particle,low,0.0,deposition
D-0000796,M-0020,2025-04-16T00:00:00,0,B-105-M-0020,WL-4798,alignment,low,0.0,deposition
D-0000797,M-0020,2025-04-19T00:00:00,5,B-108-M-0020,WL-2192,scratch,medium,2.441,deposition
D-0000798,M-0020,2025-04-22T00:00:00,0,B-111-M-0020,WL-6189,alignment,low,0.0,deposition
D-0000799,M-0020,2025-04-25T00:00:00,1,B-114-M-0020,WL-2928,particle,low,0.671,deposition
D-0000800,M-0020,2025-04-28T00:00:00,1,B-117-M-0020,WL-5202,alignment,low,0.378,deposition
D-0000801,M-0021,2025-01-01T00:00:00,3,B-000-M-0021,WL-4542,etch_depth,medium,1.574,planarization
D-0000802,M-0021,2025-01-04T00:00:00,1,B-003-M-0021,WL-2049,particle,low,0.816,planarization
D-0000803,M-0021,2025-01-07T00:00:00,1,B-006-M-0021,WL-8900,alignment,low,0.778,planarization
D-0000804,M-0021,2025-01-10T00:00:00,0,B-009-M-0021,WL-4146,alignment,low,0.0,planarization
D-0000805,M-0021,2025-01-13T00:00:00,0,B-012-M-0021,WL-8063,alignment,low,0.0,planarization
D-0000806,M-0021,2025-01-16T00:00:00,2,B-015-M-0021,WL-3731,particle,low,1.202,planarization
D-0000807,M-0021,2025-01-19T00:00:00,2,B-018-M-0021,WL-5565,alignment,low,1.701,planarization
D-0000808,M-0021,2025-01-22T00:00:00,1,B-021-M-0021,WL-5604,film_uniformity,low,0.46,planarization
D-0000809,M-0021,2025-01-25T00:00:00,0,B-024-M-0021,WL-2676,alignment,low,0.0,planarization
D-0000810,M-0021,2025-01-28T00:00:00,2,B-027-M-0021,WL-3036,film_uniformity,low,1.662,planarization
D-0000811,M-0021,2025-01-31T00:00:00,2,B-030-M-0021,WL-6623,scratch,low,0.719,planarization
D-0000812,M-0021,2025-02-03T00:00:00,1,B-033-M-0021,WL-1834,alignment,low,0.572,planarization
D-0000813,M-0021,2025-02-06T00:00:00,0,B-036-M-0021,WL-2156,etch_depth,low,0.0,planarization
D-0000814,M-0021,2025-02-09T00:00:00,3,B-039-M-0021,WL-8570,scratch,medium,1.183,planarization
D-0000815,M-0021,2025-02-12T00:00:00,2,B-042-M-0021,WL-2365,film_uniformity,low,0.608,planarization
D-0000816,M-0021,2025-02-15T00:00:00,1,B-045-M-0021,WL-7113,alignment,low,0.488,planarization
D-0000817,M-0021,2025-02-18T00:00:00,3,B-048-M-0021,WL-9320,etch_depth,medium,1.555,planarization
D-0000818,M-0021,2025-02-21T00:00:00,5,B-051-M-0021,WL-2893,particle,medium,1.601,planarization
D-0000819,M-0021,2025-02-24T00:00:00,0,B-054-M-0021,WL-5643,particle,low,0.0,planarization
D-0000820,M-0021,2025-02-27T00:00:00,0,B-057-M-0021,WL-3231,scratch,low,0.0,planarization
D-0000821,M-0021,2025-03-02T00:00:00,1,B-060-M-0021,WL-9984,scratch,low,0.425,planarization
D-0000822,M-0021,2025-03-05T00:00:00,3,B-063-M-0021,WL-3506,scratch,medium,1.524,planarization
D-0000823,M-0021,2025-03-08T00:00:00,2,B-066-M-0021,WL-2885,film_uniformity,low,1.386,planarization
D-0000824,M-0021,2025-03-11T00:00:00,1,B-069-M-0021,WL-3268,etch_depth,low,0.579,planarization
D-0000825,M-0021,2025-03-14T00:00:00,1,B-072-M-0021,WL-1243,particle,low,0.551,planarization
D-0000826,M-0021,2025-03-17T00:00:00,0,B-075-M-0021,WL-1230,scratch,low,0.0,planarization
D-0000827,M-0021,2025-03-20T00:00:00,1,B-078-M-0021,WL-7611,etch_depth,low,0.499,planarization
D-0000828,M-0021,2025-03-23T00:00:00,0,B-081-M-0021,WL-1174,particle,low,0.0,planarization
D-0000829,M-0021,2025-03-26T00:00:00,1,B-084-M-0021,WL-2526,etch_depth,low,0.751,planarization
D-0000830,M-0021,2025-03-29T00:00:00,2,B-087-M-0021,WL-3753,film_uniformity,low,0.677,planarization
D-0000831,M-0021,2025-04-01T00:00:00,1,B-090-M-0021,WL-9885,scratch,low,0.552,planarization
D-0000832,M-0021,2025-04-04T00:00:00,1,B-093-M-0021,WL-6403,scratch,low,0.848,planarization
D-0000833,M-0021,2025-04-07T00:00:00,1,B-096-M-0021,WL-4997,etch_depth,low,0.828,planarization
D-0000834,M-0021,2025-04-10T00:00:00,1,B-099-M-0021,WL-7447,alignment,low,0.646,planarization
D-0000835,M-0021,2025-04-13T00:00:00,0,B-102-M-0021,WL-6369,particle,low,0.0,planarization
D-0000836,M-0021,2025-04-16T00:00:00,0,B-105-M-0021,WL-2266,particle,low,0.0,planarization
D-0000837,M-0021,2025-04-19T00:00:00,3,B-108-M-0021,WL-6923,film_uniformity,medium,0.834,planarization
D-0000838,M-0021,2025-04-22T00:00:00,3,B-111-M-0021,WL-5571,etch_depth,medium,0.916,planarization
D-0000839,M-0021,2025-04-25T00:00:00,1,B-114-M-0021,WL-4778,alignment,low,0.726,planarization
D-0000840,M-0021,2025-04-28T00:00:00,1,B-117-M-0021,WL-5309,etch_depth,low,0.74,planarization
D-0000841,M-0022,2025-01-01T00:00:00,0,B-000-M-0022,WL-8875,particle,low,0.0,planarization
D-0000842,M-0022,2025-01-04T00:00:00,0,B-003-M-0022,WL-1310,alignment,low,0.0,planarization
D-0000843,M-0022,2025-01-07T00:00:00,1,B-006-M-0022,WL-4600,film_uniformity,low,0.73,planarization
D-0000844,M-0022,2025-01-10T00:00:00,0,B-009-M-0022,WL-2608,scratch,low,0.0,planarization
D-0000845,M-0022,2025-01-13T00:00:00,1,B-012-M-0022,WL-3228,particle,low,0.614,planarization
D-0000846,M-0022,2025-01-16T00:00:00,1,B-015-M-0022,WL-8156,film_uniformity,low,0.309,planarization
D-0000847,M-0022,2025-01-19T00:00:00,2,B-018-M-0022,WL-2578,etch_depth,low,0.898,planarization
D-0000848,M-0022,2025-01-22T00:00:00,1,B-021-M-0022,WL-6729,etch_depth,low,0.562,planarization
D-0000849,M-0022,2025-01-25T00:00:00,1,B-024-M-0022,WL-4409,particle,low,0.556,planarization
D-0000850,M-0022,2025-01-28T00:00:00,1,B-027-M-0022,WL-9621,alignment,low,0.353,planarization
D-0000851,M-0022,2025-01-31T00:00:00,2,B-030-M-0022,WL-4681,scratch,low,1.119,planarization
D-0000852,M-0022,2025-02-03T00:00:00,1,B-033-M-0022,WL-7785,etch_depth,low,0.494,planarization
D-0000853,M-0022,2025-02-06T00:00:00,2,B-036-M-0022,WL-9011,film_uniformity,low,0.558,planarization
D-0000854,M-0022,2025-02-09T00:00:00,2,B-039-M-0022,WL-8236,film_uniformity,low,1.673,planarization
D-0000855,M-0022,2025-02-12T00:00:00,1,B-042-M-0022,WL-4119,scratch,low,0.312,planarization
D-0000856,M-0022,2025-02-15T00:00:00,0,B-045-M-0022,WL-3347,film_uniformity,low,0.0,planarization
D-0000857,M-0022,2025-02-18T00:00:00,2,B-048-M-0022,WL-8755,film_uniformity,low,1.624,planarization
D-0000858,M-0022,2025-02-21T00:00:00,1,B-051-M-0022,WL-8135,alignment,low,0.385,planarization
D-0000859,M-0022,2025-02-24T00:00:00,1,B-054-M-0022,WL-9967,scratch,low,0.597,planarization
D-0000860,M-0022,2025-02-27T00:00:00,3,B-057-M-0022,WL-8332,etch_depth,medium,2.635,planarization
D-0000861,M-0022,2025-03-02T00:00:00,2,B-060-M-0022,WL-2414,alignment,low,1.132,planarization
D-0000862,M-0022,2025-03-05T00:00:00,0,B-063-M-0022,WL-5026,film_uniformity,low,0.0,planarization
D-0000863,M-0022,2025-03-08T00:00:00,1,B-066-M-0022,WL-5033,etch_depth,low,0.883,planarization
D-0000864,M-0022,2025-03-11T00:00:00,2,B-069-M-0022,WL-3700,film_uniformity,low,1.011,planarization
D-0000865,M-0022,2025-03-14T00:00:00,2,B-072-M-0022,WL-7662,etch_depth,low,0.61,planarization
D-0000866,M-0022,2025-03-17T00:00:00,0,B-075-M-0022,WL-3412,alignment,low,0.0,planarization
D-0000867,M-0022,2025-03-20T00:00:00,4,B-078-M-0022,WL-1096,alignment,medium,3.085,planarization
D-0000868,M-0022,2025-03-23T00:00:00,2,B-081-M-0022,WL-7263,etch_depth,low,1.612,planarization
D-0000869,M-0022,2025-03-26T00:00:00,0,B-084-M-0022,WL-9408,scratch,low,0.0,planarization
D-0000870,M-0022,2025-03-29T00:00:00,0,B-087-M-0022,WL-3066,etch_depth,low,0.0,planarization
D-0000871,M-0022,2025-04-01T00:00:00,0,B-090-M-0022,WL-7507,particle,low,0.0,planarization
D-0000872,M-0022,2025-04-04T00:00:00,0,B-093-M-0022,WL-9874,particle,low,0.0,planarization
D-0000873,M-0022,2025-04-07T00:00:00,2,B-096-M-0022,WL-2535,particle,low,0.509,planarization
D-0000874,M-0022,2025-04-10T00:00:00,0,B-099-M-0022,WL-5170,film_uniformity,low,0.0,planarization
D-0000875,M-0022,2025-04-13T00:00:00,0,B-102-M-0022,WL-7540,particle,low,0.0,planarization
D-0000876,M-0022,2025-04-16T00:00:00,3,B-105-M-0022,WL-8451,etch_depth,medium,0.96,planarization
D-0000877,M-0022,2025-04-19T00:00:00,2,B-108-M-0022,WL-7878,scratch,low,0.504,planarization
D-0000878,M-0022,2025-04-22T00:00:00,3,B-111-M-0022,WL-5500,particle,medium,0.763,planarization
D-0000879,M-0022,2025-04-25T00:00:00,2,B-114-M-0022,WL-6729,alignment,low,1.122,planarization
D-0000880,M-0022,2025-04-28T00:00:00,3,B-117-M-0022,WL-1160,film_uniformity,medium,1.147,planarization
D-0000881,M-0023,2025-01-01T00:00:00,0,B-000-M-0023,WL-1757,scratch,low,0.0,etch
D-0000882,M-0023,2025-01-04T00:00:00,0,B-003-M-0023,WL-7611,scratch,low,0.0,etch
D-0000883,M-0023,2025-01-07T00:00:00,1,B-006-M-0023,WL-4525,scratch,low,0.886,etch
D-0000884,M-0023,2025-01-10T00:00:00,1,B-009-M-0023,WL-8825,alignment,low,0.653,etch
D-0000885,M-0023,2025-01-13T00:00:00,1,B-012-M-0023,WL-9621,alignment,low,0.373,etch
D-0000886,M-0023,2025-01-16T00:00:00,0,B-015-M-0023,WL-4414,scratch,low,0.0,etch
D-0000887,M-0023,2025-01-19T00:00:00,1,B-018-M-0023,WL-6858,scratch,low,0.44,etch
D-0000888,M-0023,2025-01-22T00:00:00,2,B-021-M-0023,WL-2262,particle,low,0.708,etch
D-0000889,M-0023,2025-01-25T00:00:00,1,B-024-M-0023,WL-3987,scratch,low,0.279,etch
D-0000890,M-0023,2025-01-28T00:00:00,1,B-027-M-0023,WL-7420,film_uniformity,low,0.481,etch
D-0000891,M-0023,2025-01-31T00:00:00,1,B-030-M-0023,WL-4961,alignment,low,0.772,etch
D-0000892,M-0023,2025-02-03T00:00:00,2,B-033-M-0023,WL-7330,particle,low,1.067,etch
D-0000893,M-0023,2025-02-06T00:00:00,3,B-036-M-0023,WL-2746,etch_depth,medium,1.562,etch
D-0000894,M-0023,2025-02-09T00:00:00,4,B-039-M-0023,WL-7154,etch_depth,medium,2.676,etch
D-0000895,M-0023,2025-02-12T00:00:00,2,B-042-M-0023,WL-4966,alignment,low,1.792,etch
D-0000896,M-0023,2025-02-15T00:00:00,2,B-045-M-0023,WL-2871,alignment,low,1.37,etch
D-0000897,M-0023,2025-02-18T00:00:00,2,B-048-M-0023,WL-9678,etch_depth,low,1.785,etch
D-0000898,M-0023,2025-02-21T00:00:00,4,B-051-M-0023,WL-3142,scratch,medium,2.772,etch
D-0000899,M-0023,2025-02-24T00:00:00,9,B-054-M-0023,WL-1186,particle,high,5.984,etch
D-0000900,M-0023,2025-02-27T00:00:00,5,B-057-M-0023,WL-7391,alignment,medium,1.585,etch
D-0000901,M-0023,2025-03-02T00:00:00,9,B-060-M-0023,WL-7765,alignment,high,4.002,etch
D-0000902,M-0023,2025-03-05T00:00:00,5,B-063-M-0023,WL-8447,etch_depth,medium,2.248,etch
D-0000903,M-0023,2025-03-08T00:00:00,3,B-066-M-0023,WL-4672,scratch,medium,2.469,etch
D-0000904,M-0023,2025-03-11T00:00:00,1,B-069-M-0023,WL-7941,alignment,low,0.796,etch
D-0000905,M-0023,2025-03-14T00:00:00,5,B-072-M-0023,WL-8356,particle,medium,2.933,etch
D-0000906,M-0023,2025-03-17T00:00:00,2,B-075-M-0023,WL-4809,scratch,low,1.614,etch
D-0000907,M-0023,2025-03-20T00:00:00,1,B-078-M-0023,WL-1294,particle,low,0.608,etch
D-0000908,M-0023,2025-03-23T00:00:00,6,B-081-M-0023,WL-6154,film_uniformity,medium,4.025,etch
D-0000909,M-0023,2025-03-26T00:00:00,1,B-084-M-0023,WL-7698,film_uniformity,low,0.585,etch
D-0000910,M-0023,2025-03-29T00:00:00,3,B-087-M-0023,WL-4013,alignment,medium,1.855,etch
D-0000911,M-0023,2025-04-01T00:00:00,3,B-090-M-0023,WL-7971,scratch,medium,2.422,etch
D-0000912,M-0023,2025-04-04T00:00:00,3,B-093-M-0023,WL-9305,alignment,medium,1.669,etch
D-0000913,M-0023,2025-04-07T00:00:00,5,B-096-M-0023,WL-7681,scratch,medium,3.87,etch
D-0000914,M-0023,2025-04-10T00:00:00,5,B-099-M-0023,WL-2583,film_uniformity,medium,2.01,etch
D-0000915,M-0023,2025-04-13T00:00:00,6,B-102-M-0023,WL-1688,etch_depth,medium,2.656,etch
D-0000916,M-0023,2025-04-16T00:00:00,0,B-105-M-0023,WL-8816,film_uniformity,low,0.0,etch
D-0000917,M-0023,2025-04-19T00:00:00,2,B-108-M-0023,WL-1431,particle,low,0.591,etch
D-0000918,M-0023,2025-04-22T00:00:00,0,B-111-M-0023,WL-9221,scratch,low,0.0,etch
D-0000919,M-0023,2025-04-25T00:00:00,5,B-114-M-0023,WL-4116,scratch,medium,2.228,etch
D-0000920,M-0023,2025-04-28T00:00:00,2,B-117-M-0023,WL-3511,film_uniformity,low,1.757,etch
D-0000921,M-0024,2025-01-01T00:00:00,0,B-000-M-0024,WL-1352,particle,low,0.0,planarization
D-0000922,M-0024,2025-01-04T00:00:00,5,B-003-M-0024,WL-5667,particle,medium,1.262,planarization
D-0000923,M-0024,2025-01-07T00:00:00,2,B-006-M-0024,WL-6936,scratch,low,1.578,planarization
D-0000924,M-0024,2025-01-10T00:00:00,1,B-009-M-0024,WL-6102,particle,low,0.438,planarization
D-0000925,M-0024,2025-01-13T00:00:00,0,B-012-M-0024,WL-7593,alignment,low,0.0,planarization
D-0000926,M-0024,2025-01-16T00:00:00,2,B-015-M-0024,WL-9660,scratch,low,1.387,planarization
D-0000927,M-0024,2025-01-19T00:00:00,2,B-018-M-0024,WL-5857,etch_depth,low,1.671,planarization
D-0000928,M-0024,2025-01-22T00:00:00,0,B-021-M-0024,WL-4124,scratch,low,0.0,planarization
D-0000929,M-0024,2025-01-25T00:00:00,0,B-024-M-0024,WL-4570,alignment,low,0.0,planarization
D-0000930,M-0024,2025-01-28T00:00:00,0,B-027-M-0024,WL-6886,etch_depth,low,0.0,planarization
D-0000931,M-0024,2025-01-31T00:00:00,2,B-030-M-0024,WL-7012,film_uniformity,low,0.72,planarization
D-0000932,M-0024,2025-02-03T00:00:00,5,B-033-M-0024,WL-8256,scratch,medium,1.481,planarization
D-0000933,M-0024,2025-02-06T00:00:00,0,B-036-M-0024,WL-1594,scratch,low,0.0,planarization
D-0000934,M-0024,2025-02-09T00:00:00,3,B-039-M-0024,WL-3795,scratch,medium,2.536,planarization
D-0000935,M-0024,2025-02-12T00:00:00,4,B-042-M-0024,WL-4697,etch_depth,medium,3.212,planarization
D-0000936,M-0024,2025-02-15T00:00:00,0,B-045-M-0024,WL-2399,particle,low,0.0,planarization
D-0000937,M-0024,2025-02-18T00:00:00,2,B-048-M-0024,WL-5980,alignment,low,1.747,planarization
D-0000938,M-0024,2025-02-21T00:00:00,0,B-051-M-0024,WL-9834,scratch,low,0.0,planarization
D-0000939,M-0024,2025-02-24T00:00:00,0,B-054-M-0024,WL-2273,particle,low,0.0,planarization
D-0000940,M-0024,2025-02-27T00:00:00,3,B-057-M-0024,WL-5939,particle,medium,1.052,planarization
D-0000941,M-0024,2025-03-02T00:00:00,1,B-060-M-0024,WL-5380,film_uniformity,low,0.257,planarization
D-0000942,M-0024,2025-03-05T00:00:00,1,B-063-M-0024,WL-9946,film_uniformity,low,0.418,planarization
D-0000943,M-0024,2025-03-08T00:00:00,2,B-066-M-0024,WL-9312,particle,low,1.04,planarization
D-0000944,M-0024,2025-03-11T00:00:00,1,B-069-M-0024,WL-9416,etch_depth,low,0.46,planarization
D-0000945,M-0024,2025-03-14T00:00:00,1,B-072-M-0024,WL-7927,particle,low,0.799,planarization
D-0000946,M-0024,2025-03-17T00:00:00,2,B-075-M-0024,WL-9067,scratch,low,1.229,planarization
D-0000947,M-0024,2025-03-20T00:00:00,1,B-078-M-0024,WL-8735,film_uniformity,low,0.656,planarization
D-0000948,M-0024,2025-03-23T00:00:00,1,B-081-M-0024,WL-6278,film_uniformity,low,0.88,planarization
D-0000949,M-0024,2025-03-26T00:00:00,1,B-084-M-0024,WL-1073,particle,low,0.846,planarization
D-0000950,M-0024,2025-03-29T00:00:00,3,B-087-M-0024,WL-2411,particle,medium,1.721,planarization
D-0000951,M-0024,2025-04-01T00:00:00,2,B-090-M-0024,WL-8694,particle,low,0.586,planarization
D-0000952,M-0024,2025-04-04T00:00:00,2,B-093-M-0024,WL-2865,scratch,low,0.56,planarization
D-0000953,M-0024,2025-04-07T00:00:00,2,B-096-M-0024,WL-1331,alignment,low,0.825,planarization
D-0000954,M-0024,2025-04-10T00:00:00,1,B-099-M-0024,WL-9189,etch_depth,low,0.659,planarization
D-0000955,M-0024,2025-04-13T00:00:00,2,B-102-M-0024,WL-8146,particle,low,1.082,planarization
D-0000956,M-0024,2025-04-16T00:00:00,2,B-105-M-0024,WL-4037,etch_depth,low,1.005,planarization
D-0000957,M-0024,2025-04-19T00:00:00,1,B-108-M-0024,WL-8525,etch_depth,low,0.845,planarization
D-0000958,M-0024,2025-04-22T00:00:00,0,B-111-M-0024,WL-8087,film_uniformity,low,0.0,planarization
D-0000959,M-0024,2025-04-25T00:00:00,2,B-114-M-0024,WL-5805,etch_depth,low,1.207,planarization
D-0000960,M-0024,2025-04-28T00:00:00,1,B-117-M-0024,WL-8133,etch_depth,low,0.742,planarization
D-0000961,M-0025,2025-01-01T00:00:00,1,B-000-M-0025,WL-2891,etch_depth,low,0.491,planarization
D-0000962,M-0025,2025-01-04T00:00:00,2,B-003-M-0025,WL-9883,alignment,low,0.904,planarization
D-0000963,M-0025,2025-01-07T00:00:00,3,B-006-M-0025,WL-8386,etch_depth,medium,1.349,planarization
D-0000964,M-0025,2025-01-10T00:00:00,0,B-009-M-0025,WL-9984,film_uniformity,low,0.0,planarization
D-0000965,M-0025,2025-01-13T00:00:00,1,B-012-M-0025,WL-5981,scratch,low,0.577,planarization
D-0000966,M-0025,2025-01-16T00:00:00,0,B-015-M-0025,WL-1547,film_uniformity,low,0.0,planarization
D-0000967,M-0025,2025-01-19T00:00:00,0,B-018-M-0025,WL-9022,etch_depth,low,0.0,planarization
D-0000968,M-0025,2025-01-22T00:00:00,0,B-021-M-0025,WL-4201,etch_depth,low,0.0,planarization
D-0000969,M-0025,2025-01-25T00:00:00,3,B-024-M-0025,WL-7966,scratch,medium,0.877,planarization
D-0000970,M-0025,2025-01-28T00:00:00,4,B-027-M-0025,WL-3398,etch_depth,medium,1.069,planarization
D-0000971,M-0025,2025-01-31T00:00:00,6,B-030-M-0025,WL-2295,scratch,medium,3.172,planarization
D-0000972,M-0025,2025-02-03T00:00:00,4,B-033-M-0025,WL-5359,film_uniformity,medium,1.938,planarization
D-0000973,M-0025,2025-02-06T00:00:00,8,B-036-M-0025,WL-4940,alignment,high,2.952,planarization
D-0000974,M-0025,2025-02-09T00:00:00,11,B-039-M-0025,WL-5119,etch_depth,high,7.293,planarization
D-0000975,M-0025,2025-02-12T00:00:00,2,B-042-M-0025,WL-7207,scratch,low,1.248,planarization
D-0000976,M-0025,2025-02-15T00:00:00,2,B-045-M-0025,WL-6685,scratch,low,1.524,planarization
D-0000977,M-0025,2025-02-18T00:00:00,1,B-048-M-0025,WL-9114,scratch,low,0.541,planarization
D-0000978,M-0025,2025-02-21T00:00:00,0,B-051-M-0025,WL-2573,etch_depth,low,0.0,planarization
D-0000979,M-0025,2025-02-24T00:00:00,1,B-054-M-0025,WL-2262,etch_depth,low,0.828,planarization
D-0000980,M-0025,2025-02-27T00:00:00,3,B-057-M-0025,WL-1572,alignment,medium,2.48,planarization
D-0000981,M-0025,2025-03-02T00:00:00,2,B-060-M-0025,WL-2696,etch_depth,low,0.998,planarization
D-0000982,M-0025,2025-03-05T00:00:00,8,B-063-M-0025,WL-4810,particle,high,6.106,planarization
D-0000983,M-0025,2025-03-08T00:00:00,1,B-066-M-0025,WL-4339,scratch,low,0.375,planarization
D-0000984,M-0025,2025-03-11T00:00:00,3,B-069-M-0025,WL-4903,alignment,medium,1.161,planarization
D-0000985,M-0025,2025-03-14T00:00:00,1,B-072-M-0025,WL-5721,alignment,low,0.764,planarization
D-0000986,M-0025,2025-03-17T00:00:00,2,B-075-M-0025,WL-5825,alignment,low,0.707,planarization
