reading_id,machine_id,timestamp,temperature,vibration,pressure,power_draw,humidity,cycle_count,runtime_hours,chamber_pressure,gas_flow_rate,error_code
R-0000830,M-0007,2025-04-20T00:00:00,72.301,0.3727,100.202,22.193,40.2,10682,13.79,9.508,100.89,
R-0000831,M-0007,2025-04-21T00:00:00,73.26,0.2973,99.917,18.05,44.96,10340,15.33,10.25,83.165,
R-0000832,M-0007,2025-04-22T00:00:00,69.903,0.3126,99.014,19.538,37.58,9102,21.9,9.909,94.847,
R-0000833,M-0007,2025-04-23T00:00:00,72.408,0.2997,96.831,18.712,46.35,14000,22.68,9.971,122.217,
R-0000834,M-0007,2025-04-24T00:00:00,68.876,0.3023,98.158,19.039,42.87,8136,14.12,10.054,117.809,
R-0000835,M-0007,2025-04-25T00:00:00,73.442,0.3981,97.964,20.297,42.11,11172,22.02,10.102,113.786,
R-0000836,M-0007,2025-04-26T00:00:00,74.404,0.2915,96.028,22.481,37.41,8510,21.09,10.163,93.633,
R-0000837,M-0007,2025-04-27T00:00:00,71.362,0.3208,97.533,18.891,41.03,13340,14.59,10.196,98.095,
R-0000838,M-0007,2025-04-28T00:00:00,72.613,0.3811,97.379,20.704,42.38,13806,22.35,10.223,110.393,
R-0000839,M-0007,2025-04-29T00:00:00,72.025,0.3236,101.37,21.463,36.23,15104,21.9,10.255,126.457,
R-0000840,M-0007,2025-04-30T00:00:00,73.14,0.3418,100.735,23.682,45.31,11186,17.87,9.419,117.915,
R-0000841,M-0008,2025-01-01T00:00:00,70.964,0.4427,107.161,16.697,46.57,0,14.82,10.698,105.293,
R-0000842,M-0008,2025-01-02T00:00:00,69.354,0.4608,99.423,13.043,36.43,122,23.37,10.314,115.219,
R-0000843,M-0008,2025-01-03T00:00:00,70.953,0.3977,102.22,15.499,44.16,148,21.88,10.03,124.092,
R-0000844,M-0008,2025-01-04T00:00:00,68.765,0.4253,103.077,14.433,41.93,246,12.56,10.178,81.809,
R-0000845,M-0008,2025-01-05T00:00:00,68.229,0.4291,102.989,16.382,46.93,516,19.89,10.303,83.247,
R-0000846,M-0008,2025-01-06T00:00:00,69.131,0.3858,100.627,16.192,39.92,430,15.21,10.132,103.185,
R-0000847,M-0008,2025-01-07T00:00:00,68.734,0.4384,104.366,16.107,36.78,498,14.77,10.203,126.858,
R-0000848,M-0008,2025-01-08T00:00:00,71.354,0.3183,99.19,16.41,47.97,805,20.43,10.183,94.393,
R-0000849,M-0008,2025-01-09T00:00:00,69.689,0.3822,106.363,16.133,38.42,704,15.78,10.161,128.312,
R-0000850,M-0008,2025-01-10T00:00:00,69.663,0.4091,100.096,14.635,35.62,783,16.02,10.151,122.306,
R-0000851,M-0008,2025-01-11T00:00:00,69.464,0.4431,101.957,14.497,46.93,1160,21.74,9.964,91.066,
R-0000852,M-0008,2025-01-12T00:00:00,70.052,0.4657,105.479,16.785,37.31,1078,23.24,10.161,123.164,
R-0000853,M-0008,2025-01-13T00:00:00,69.695,0.4432,104.954,15.396,39.22,1236,21.97,10.439,103.502,
R-0000854,M-0008,2025-01-14T00:00:00,68.993,0.4005,107.365,17.621,36.04,975,12.65,9.923,94.237,
R-0000855,M-0008,2025-01-15T00:00:00,67.469,0.4704,99.518,14.423,39.21,1008,23.51,10.354,113.3,
R-0000856,M-0008,2025-01-16T00:00:00,71.528,0.4249,100.405,17.834,42.01,1635,13.98,10.243,80.325,
R-0000857,M-0008,2025-01-17T00:00:00,68.281,0.4393,105.319,16.323,46.55,1952,19.8,9.912,93.578,
R-0000858,M-0008,2025-01-18T00:00:00,73.433,0.4121,99.184,15.173,41.21,1734,22.36,10.126,120.048,
R-0000859,M-0008,2025-01-19T00:00:00,68.1,0.442,103.015,13.169,40.83,1962,19.07,10.031,102.661,
R-0000860,M-0008,2025-01-20T00:00:00,71.894,0.4119,102.849,18.746,37.15,1634,18.85,10.827,127.673,
R-0000861,M-0008,2025-01-21T00:00:00,69.735,0.3904,102.895,16.329,40.53,1560,21.87,9.946,105.042,
R-0000862,M-0008,2025-01-22T00:00:00,69.337,0.3931,100.627,16.112,35.64,2121,15.81,10.017,110.208,
R-0000863,M-0008,2025-01-23T00:00:00,67.96,0.3243,103.812,14.726,37.78,2662,21.7,10.464,120.771,
R-0000864,M-0008,2025-01-24T00:00:00,69.13,0.4031,104.482,16.41,43.59,1817,14.82,10.838,126.885,
R-0000865,M-0008,2025-01-25T00:00:00,68.746,0.3649,107.133,17.717,44.78,2640,17.73,10.109,90.358,
R-0000866,M-0008,2025-01-26T00:00:00,69.66,0.3374,101.332,17.934,46.63,2625,22.08,10.357,93.833,
R-0000867,M-0008,2025-01-27T00:00:00,68.348,0.4305,100.774,13.576,35.42,2704,12.39,10.361,121.318,
R-0000868,M-0008,2025-01-28T00:00:00,68.338,0.4059,110.939,15.187,40.63,1890,13.37,10.31,109.488,
R-0000869,M-0008,2025-01-29T00:00:00,67.754,0.4157,101.83,14.306,45.21,2184,19.29,10.214,114.086,
R-0000870,M-0008,2025-01-30T00:00:00,65.331,0.3572,102.199,14.913,46.39,2784,19.06,10.146,83.412,
R-0000871,M-0008,2025-01-31T00:00:00,70.331,0.3878,102.927,16.46,40.96,3420,19.09,10.065,112.909,
R-0000872,M-0008,2025-02-01T00:00:00,70.735,0.4064,102.654,17.399,42.39,2728,16.17,10.513,96.831,
R-0000873,M-0008,2025-02-02T00:00:00,67.165,0.4543,105.238,18.151,37.54,2272,17.47,10.49,82.21,
R-0000874,M-0008,2025-02-03T00:00:00,65.966,0.3514,102.128,15.363,39.83,3234,14.99,10.326,126.467,
R-0000875,M-0008,2025-02-04T00:00:00,67.653,0.3808,100.477,17.364,41.82,4080,18.57,10.276,103.16,
R-0000876,M-0008,2025-02-05T00:00:00,65.066,0.4481,104.156,15.262,35.03,3710,18.66,10.494,112.877,
R-0000877,M-0008,2025-02-06T00:00:00,68.946,0.476,104.75,16.74,47.53,2592,16.92,10.343,125.526,
R-0000878,M-0008,2025-02-07T00:00:00,73.243,0.3428,105.306,17.39,43.99,3663,12.68,10.219,82.374,
R-0000879,M-0008,2025-02-08T00:00:00,68.076,0.4262,99.944,16.289,44.77,3838,16.44,10.1,81.902,
R-0000880,M-0008,2025-02-09T00:00:00,68.25,0.4016,97.843,19.498,35.94,4914,19.12,9.938,90.979,
R-0000881,M-0008,2025-02-10T00:00:00,71.584,0.3947,101.8,14.944,35.38,3520,23.35,9.997,116.279,
R-0000882,M-0008,2025-02-11T00:00:00,70.246,0.4659,100.242,13.625,35.16,4510,15.84,10.143,113.002,
R-0000883,M-0008,2025-02-12T00:00:00,65.75,0.3551,99.954,18.48,35.78,3528,15.69,9.995,98.236,
R-0000884,M-0008,2025-02-13T00:00:00,68.079,0.3644,98.293,14.341,47.61,5203,16.48,10.172,106.203,
R-0000885,M-0008,2025-02-14T00:00:00,69.021,0.4589,103.089,13.877,39.73,4664,18.2,10.041,100.317,
R-0000886,M-0008,2025-02-15T00:00:00,66.688,0.4154,100.875,15.88,38.15,3330,18.21,10.196,85.638,
R-0000887,M-0008,2025-02-16T00:00:00,69.921,0.371,104.96,13.949,36.84,5796,23.62,10.244,86.793,
R-0000888,M-0008,2025-02-17T00:00:00,69.883,0.3864,97.776,17.096,46.5,4888,21.31,10.896,82.72,
R-0000889,M-0008,2025-02-18T00:00:00,69.257,0.4232,104.921,15.459,38.46,6192,15.43,10.08,103.871,
R-0000890,M-0008,2025-02-19T00:00:00,72.682,0.3511,103.731,13.149,47.11,6076,15.44,10.373,90.725,
R-0000891,M-0008,2025-02-20T00:00:00,70.149,0.4668,103.007,17.123,43.68,6150,12.07,9.985,122.191,
R-0000892,M-0008,2025-02-21T00:00:00,68.706,0.3953,103.875,20.265,42.13,3825,15.96,9.646,120.146,
R-0000893,M-0008,2025-02-22T00:00:00,71.249,0.4485,103.383,16.567,42.45,5148,14.61,9.81,95.537,
R-0000894,M-0008,2025-02-23T00:00:00,69.202,0.3999,103.36,16.867,42.26,5883,18.29,10.435,117.797,
R-0000895,M-0008,2025-02-24T00:00:00,70.086,0.4125,109.476,16.227,40.85,5994,22.51,10.295,102.846,
R-0000896,M-0008,2025-02-25T00:00:00,70.738,0.3976,99.581,15.965,36.63,4620,14.05,10.091,83.986,
R-0000897,M-0008,2025-02-26T00:00:00,68.586,0.343,102.468,17.032,47.98,6328,19.39,9.662,86.357,
R-0000898,M-0008,2025-02-27T00:00:00,71.184,0.4275,97.51,15.894,36.85,5643,22.77,9.725,85.611,
R-0000899,M-0008,2025-02-28T00:00:00,68.596,0.4578,102.144,14.812,46.76,5684,23.7,9.801,90.628,
R-0000900,M-0008,2025-03-01T00:00:00,68.63,0.5011,97.786,16.525,44.33,5487,14.54,10.459,80.847,
R-0000901,M-0008,2025-03-02T00:00:00,69.013,0.4717,101.149,16.991,47.66,7440,16.11,9.902,119.744,
R-0000902,M-0008,2025-03-03T00:00:00,73.366,0.4392,99.568,15.806,38.9,6100,19.79,10.507,80.25,
R-0000903,M-0008,2025-03-04T00:00:00,73.054,0.4267,100.428,16.629,38.16,4588,19.61,9.763,112.641,
R-0000904,M-0008,2025-03-05T00:00:00,68.849,0.5526,99.246,14.434,38.34,5355,18.37,9.893,108.229,
R-0000905,M-0008,2025-03-06T00:00:00,71.934,0.4377,102.132,17.353,37.88,6464,17.19,10.069,106.628,
R-0000906,M-0008,2025-03-07T00:00:00,75.542,0.5503,102.058,19.28,44.45,7605,16.45,10.547,80.132,
R-0000907,M-0008,2025-03-08T00:00:00,72.555,0.5765,102.192,16.073,40.77,5082,23.76,10.51,126.072,
R-0000908,M-0008,2025-03-09T00:00:00,77.278,0.4987,102.911,18.279,39.68,8174,13.15,10.397,114.793,
R-0000909,M-0008,2025-03-10T00:00:00,77.063,0.6033,102.653,18.377,38.18,7344,19.53,10.396,121.054,
R-0000910,M-0008,2025-03-11T00:00:00,74.244,0.7153,104.355,20.063,43.98,5934,16.64,10.868,88.74,
R-0000911,M-0008,2025-03-12T00:00:00,76.857,0.7658,96.538,18.272,45.24,8540,15.73,10.549,106.218,
R-0000912,M-0008,2025-03-13T00:00:00,78.281,0.6645,97.151,21.235,47.9,7526,19.37,10.126,84.363,
R-0000913,M-0008,2025-03-14T00:00:00,73.756,0.7258,99.027,21.057,46.81,7560,21.63,10.313,101.067,
R-0000914,M-0008,2025-03-15T00:00:00,75.308,0.7376,97.323,19.196,46.15,8614,23.69,10.364,115.428,
R-0000915,M-0008,2025-03-16T00:00:00,79.666,0.7839,96.395,23.102,36.29,5476,15.66,10.984,84.675,
R-0000916,M-0008,2025-03-17T00:00:00,75.065,0.7698,97.266,20.639,35.61,6600,20.46,10.355,123.145,
R-0000917,M-0008,2025-03-18T00:00:00,77.478,0.8269,98.934,19.748,41.38,8056,22.65,9.878,103.921,
R-0000918,M-0008,2025-03-19T00:00:00,79.792,0.8291,97.353,20.396,45.23,9009,13.25,10.347,96.761,E-DEGRADE
R-0000919,M-0008,2025-03-20T00:00:00,80.731,0.8533,92.882,21.714,38.28,7176,12.32,10.471,108.745,E-DEGRADE
R-0000920,M-0008,2025-03-21T00:00:00,81.149,0.8882,100.97,20.379,39.42,8848,18.66,10.373,109.631,
R-0000921,M-0008,2025-03-22T00:00:00,71.87,0.5285,105.581,18.155,41.28,7920,17.28,10.314,100.504,
R-0000922,M-0008,2025-03-23T00:00:00,69.947,0.4874,100.479,19.072,40.27,7290,20.52,9.868,89.038,
R-0000923,M-0008,2025-03-24T00:00:00,70.051,0.5753,100.251,17.063,36.34,9840,15.44,10.474,81.381,
R-0000924,M-0008,2025-03-25T00:00:00,72.758,0.456,103.08,20.631,38.28,6972,19.6,9.964,112.276,
R-0000925,M-0008,2025-03-26T00:00:00,74.46,0.4758,108.417,17.935,40.08,6972,20.02,9.71,87.696,
R-0000926,M-0008,2025-03-27T00:00:00,73.146,0.6061,105.815,17.782,37.11,6460,20.71,10.328,111.275,
R-0000927,M-0008,2025-03-28T00:00:00,71.968,0.56,104.665,20.024,43.7,8686,20.22,10.47,106.952,
R-0000928,M-0008,2025-03-29T00:00:00,70.471,0.49,102.144,17.2,39.38,6699,12.45,10.249,111.99,
R-0000929,M-0008,2025-03-30T00:00:00,72.2,0.4772,102.426,15.92,42.7,7392,22.17,10.524,103.529,
R-0000930,M-0008,2025-03-31T00:00:00,70.447,0.4886,99.936,19.109,44.88,11303,14.18,9.932,118.366,
R-0000931,M-0008,2025-04-01T00:00:00,73.929,0.5313,97.534,18.967,43.03,8190,20.55,10.533,111.507,
R-0000932,M-0008,2025-04-02T00:00:00,72.782,0.5588,97.55,17.776,44.49,7735,15.74,10.153,93.705,
R-0000933,M-0008,2025-04-03T00:00:00,69.771,0.4832,102.824,18.916,42.84,11132,13.13,9.952,127.408,
R-0000934,M-0008,2025-04-04T00:00:00,72.599,0.5198,102.077,17.51,42.91,10323,22.49,10.316,95.523,
R-0000935,M-0008,2025-04-05T00:00:00,71.598,0.532,103.392,17.596,43.04,8366,23.85,10.091,83.791,
R-0000936,M-0008,2025-04-06T00:00:00,69.552,0.582,102.194,16.101,39.43,11590,22.38,10.564,86.494,
R-0000937,M-0008,2025-04-07T00:00:00,72.793,0.5185,98.426,19.143,35.75,9792,15.88,10.185,93.834,
R-0000938,M-0008,2025-04-08T00:00:00,68.617,0.5244,106.1,17.685,43.78,9215,12.96,10.448,113.118,
R-0000939,M-0008,2025-04-09T00:00:00,74.423,0.4934,100.436,17.399,45.3,7056,15.15,10.292,105.825,
R-0000940,M-0008,2025-04-10T00:00:00,72.233,0.4961,96.802,18.72,44.18,7029,19.86,9.957,120.059,
R-0000941,M-0008,2025-04-11T00:00:00,73.282,0.4553,99.589,15.949,42.84,9300,20.27,10.478,88.253,
R-0000942,M-0008,2025-04-12T00:00:00,73.27,0.4893,101.063,16.505,46.02,7979,16.34,10.137,107.389,
R-0000943,M-0008,2025-04-13T00:00:00,72.631,0.4903,102.729,18.373,40.34,11526,13.79,10.083,118.066,
R-0000944,M-0008,2025-04-14T00:00:00,75.0,0.4883,104.181,20.24,44.33,10918,22.82,10.818,127.589,
R-0000945,M-0008,2025-04-15T00:00:00,76.013,0.4852,100.799,19.53,47.67,11960,17.1,10.116,89.415,
R-0000946,M-0008,2025-04-16T00:00:00,72.907,0.506,101.797,16.969,37.6,11655,12.24,10.155,87.27,
R-0000947,M-0008,2025-04-17T00:00:00,71.434,0.4406,100.54,16.93,39.25,11872,16.92,9.864,122.794,
R-0000948,M-0008,2025-04-18T00:00:00,71.764,0.5469,104.976,16.764,44.51,10379,15.76,9.787,102.119,
R-0000949,M-0008,2025-04-19T00:00:00,75.285,0.5224,106.586,15.101,35.06,12852,20.84,10.097,102.161,
R-0000950,M-0008,2025-04-20T00:00:00,72.897,0.5216,102.81,18.272,35.75,14061,21.31,10.017,120.946,
R-0000951,M-0008,2025-04-21T00:00:00,72.376,0.493,102.292,19.548,46.76,7920,16.4,10.102,102.083,
R-0000952,M-0008,2025-04-22T00:00:00,72.574,0.4727,102.667,20.821,44.76,13764,12.64,10.031,120.49,
R-0000953,M-0008,2025-04-23T00:00:00,69.972,0.5689,101.784,19.537,44.28,11984,18.81,10.487,98.161,
R-0000954,M-0008,2025-04-24T00:00:00,72.552,0.4711,102.429,16.211,38.17,8588,20.38,9.907,106.767,
R-0000955,M-0008,2025-04-25T00:00:00,70.875,0.42,98.594,19.285,46.56,8208,21.3,10.007,97.944,
R-0000956,M-0008,2025-04-26T00:00:00,72.005,0.4639,99.287,21.141,41.87,9430,23.58,10.581,117.797,
R-0000957,M-0008,2025-04-27T00:00:00,71.799,0.5424,103.367,15.849,35.25,12412,14.1,10.388,122.071,
R-0000958,M-0008,2025-04-28T00:00:00,76.182,0.5338,98.852,15.561,46.82,10998,23.29,10.294,107.921,
R-0000959,M-0008,2025-04-29T00:00:00,68.137,0.4767,102.295,17.575,37.57,14160,18.87,10.461,85.878,
R-0000960,M-0008,2025-04-30T00:00:00,72.581,0.488,98.439,19.072,46.65,9877,18.12,10.394,125.266,
R-0000961,M-0009,2025-01-01T00:00:00,69.1,0.2722,101.134,17.735,36.63,0,15.75,10.539,87.868,
R-0000962,M-0009,2025-01-02T00:00:00,71.836,0.2966,102.446,18.503,42.48,71,21.92,10.702,84.306,
R-0000963,M-0009,2025-01-03T00:00:00,66.081,0.2812,105.82,17.398,41.96,186,14.11,10.177,101.84,
R-0000964,M-0009,2025-01-04T00:00:00,73.226,0.3153,104.097,20.94,38.54,237,12.03,10.429,110.643,
R-0000965,M-0009,2025-01-05T00:00:00,74.314,0.3378,107.538,17.553,36.56,372,13.45,10.147,98.941,
R-0000966,M-0009,2025-01-06T00:00:00,73.615,0.373,104.679,17.357,36.84,495,14.1,10.674,109.755,
R-0000967,M-0009,2025-01-07T00:00:00,69.296,0.2952,106.5,16.458,43.14,474,19.77,10.573,111.456,
R-0000968,M-0009,2025-01-08T00:00:00,67.908,0.2861,103.409,19.636,41.22,658,22.89,10.618,82.214,
R-0000969,M-0009,2025-01-09T00:00:00,71.23,0.324,104.933,19.018,39.75,928,14.43,10.654,107.817,
R-0000970,M-0009,2025-01-10T00:00:00,71.068,0.2832,99.043,17.801,39.87,666,14.6,9.858,111.055,
R-0000971,M-0009,2025-01-11T00:00:00,68.526,0.3613,104.109,18.827,44.06,1140,12.54,10.45,103.203,
R-0000972,M-0009,2025-01-12T00:00:00,70.566,0.2537,104.44,18.504,36.23,1210,16.92,10.576,87.962,
R-0000973,M-0009,2025-01-13T00:00:00,69.682,0.2429,102.189,16.489,47.42,852,15.43,10.643,125.548,
R-0000974,M-0009,2025-01-14T00:00:00,67.914,0.3807,107.171,18.225,39.96,1183,19.62,10.423,103.149,
R-0000975,M-0009,2025-01-15T00:00:00,72.719,0.3775,102.977,18.108,38.76,1120,19.85,10.56,89.634,
R-0000976,M-0009,2025-01-16T00:00:00,73.384,0.3119,101.841,18.02,39.81,1680,23.86,10.531,82.459,
R-0000977,M-0009,2025-01-17T00:00:00,68.787,0.3381,101.11,16.674,45.31,1680,23.34,10.569,82.577,
R-0000978,M-0009,2025-01-18T00:00:00,73.576,0.257,102.723,18.262,41.16,1207,14.48,10.232,97.437,
R-0000979,M-0009,2025-01-19T00:00:00,71.234,0.3589,103.453,17.022,46.79,2070,23.22,11.021,92.584,
R-0000980,M-0009,2025-01-20T00:00:00,67.006,0.2749,103.594,16.313,40.87,2052,17.26,10.523,109.103,
R-0000981,M-0009,2025-01-21T00:00:00,72.796,0.3576,103.235,17.916,36.28,2180,19.27,10.065,81.027,
R-0000982,M-0009,2025-01-22T00:00:00,69.719,0.3115,103.371,20.087,46.48,1869,14.02,11.089,107.075,
R-0000983,M-0009,2025-01-23T00:00:00,68.887,0.3467,101.281,18.279,47.07,2794,16.99,10.406,92.524,
R-0000984,M-0009,2025-01-24T00:00:00,69.507,0.3723,106.666,17.087,37.35,2001,19.88,10.806,93.337,
R-0000985,M-0009,2025-01-25T00:00:00,71.452,0.2952,104.645,17.481,47.01,2928,12.97,10.785,97.485,
R-0000986,M-0009,2025-01-26T00:00:00,70.758,0.3198,106.2,17.738,35.7,2525,12.03,10.032,86.666,
R-0000987,M-0009,2025-01-27T00:00:00,68.967,0.3245,103.94,20.036,36.45,1898,13.85,10.637,89.518,
R-0000988,M-0009,2025-01-28T00:00:00,68.0,0.295,101.548,16.145,38.82,3186,13.97,10.345,99.797,
R-0000989,M-0009,2025-01-29T00:00:00,68.297,0.3798,104.345,18.336,45.63,2576,20.45,10.037,99.738,
R-0000990,M-0009,2025-01-30T00:00:00,72.764,0.349,107.786,18.726,44.4,2552,13.77,10.247,100.573,
R-0000991,M-0009,2025-01-31T00:00:00,70.066,0.3035,105.512,18.728,41.89,3780,22.29,10.244,91.283,
R-0000992,M-0009,2025-02-01T00:00:00,69.348,0.3522,104.176,16.096,40.05,2325,19.9,10.701,99.526,
R-0000993,M-0009,2025-02-02T00:00:00,71.855,0.2923,102.747,18.492,40.97,3328,13.14,10.244,102.292,
R-0000994,M-0009,2025-02-03T00:00:00,68.787,0.2979,102.389,17.483,36.81,3036,21.85,10.118,99.265,
R-0000995,M-0009,2025-02-04T00:00:00,73.635,0.2564,109.009,18.918,46.09,2482,18.84,10.535,89.495,
R-0000996,M-0009,2025-02-05T00:00:00,68.479,0.3239,100.941,18.922,46.39,3605,12.12,10.649,81.757,
R-0000997,M-0009,2025-02-06T00:00:00,74.68,0.3165,104.865,19.128,45.6,4032,18.35,9.886,99.602,
R-0000998,M-0009,2025-02-07T00:00:00,73.561,0.2773,98.283,16.574,40.56,3959,12.44,10.068,108.541,
R-0000999,M-0009,2025-02-08T00:00:00,73.245,0.318,102.669,18.671,35.64,4142,21.69,10.133,80.335,
R-0001000,M-0009,2025-02-09T00:00:00,70.584,0.2816,106.768,17.013,46.41,2964,17.59,9.944,124.982,
R-0001001,M-0009,2025-02-10T00:00:00,71.731,0.1884,98.248,18.386,43.92,3880,18.95,10.54,102.39,
R-0001002,M-0009,2025-02-11T00:00:00,72.235,0.4045,100.745,19.456,41.29,3198,22.5,9.621,91.996,
R-0001003,M-0009,2025-02-12T00:00:00,73.597,0.2763,105.378,18.14,37.19,5166,12.86,10.425,122.646,
R-0001004,M-0009,2025-02-13T00:00:00,68.243,0.3562,107.869,15.338,41.24,3999,18.43,10.438,112.095,
R-0001005,M-0009,2025-02-14T00:00:00,71.49,0.295,107.539,17.17,41.65,5676,19.82,9.997,80.091,
R-0001006,M-0009,2025-02-15T00:00:00,70.3,0.365,105.619,18.435,43.64,4590,15.04,10.672,81.228,
R-0001007,M-0009,2025-02-16T00:00:00,69.848,0.2723,105.829,18.466,41.73,5474,19.87,9.996,82.133,
R-0001008,M-0009,2025-02-17T00:00:00,70.509,0.2909,103.806,20.833,46.19,5217,20.54,10.158,103.084,
R-0001009,M-0009,2025-02-18T00:00:00,72.105,0.2278,105.168,17.221,45.92,4272,15.78,10.687,106.604,
R-0001010,M-0009,2025-02-19T00:00:00,68.987,0.3179,103.043,18.445,35.27,4557,14.5,10.356,121.624,
R-0001011,M-0009,2025-02-20T00:00:00,70.019,0.3231,101.826,16.442,46.45,6400,18.76,9.941,93.063,
R-0001012,M-0009,2025-02-21T00:00:00,69.356,0.2635,101.083,16.905,46.43,5406,16.18,10.187,103.197,
R-0001013,M-0009,2025-02-22T00:00:00,72.566,0.2618,103.822,17.813,41.87,6240,20.88,10.124,81.599,
R-0001014,M-0009,2025-02-23T00:00:00,68.059,0.3055,98.346,18.151,45.92,5406,12.7,10.964,129.366,
R-0001015,M-0009,2025-02-24T00:00:00,66.962,0.3281,100.614,15.141,35.89,5346,21.44,10.227,90.811,
R-0001016,M-0009,2025-02-25T00:00:00,69.019,0.2808,103.31,16.386,36.37,6930,19.95,10.537,103.187,
R-0001017,M-0009,2025-02-26T00:00:00,70.905,0.2447,103.809,18.499,38.26,5768,20.72,10.213,120.662,
R-0001018,M-0009,2025-02-27T00:00:00,74.219,0.2818,107.637,17.703,35.53,6327,13.34,10.498,97.59,
R-0001019,M-0009,2025-02-28T00:00:00,71.065,0.2525,107.381,17.621,44.33,6438,21.34,10.129,99.111,
R-0001020,M-0009,2025-03-01T00:00:00,71.214,0.3215,104.598,18.055,42.29,6549,20.15,10.704,113.271,
R-0001021,M-0009,2025-03-02T00:00:00,73.081,0.3113,102.043,16.048,41.55,4380,16.98,10.928,92.78,
R-0001022,M-0009,2025-03-03T00:00:00,73.26,0.3223,106.068,14.436,47.19,7686,13.81,10.408,108.241,
R-0001023,M-0009,2025-03-04T00:00:00,66.869,0.2932,100.583,20.477,40.45,6138,12.52,10.217,123.49,
R-0001024,M-0009,2025-03-05T00:00:00,69.942,0.2739,103.208,16.74,35.03,5985,15.53,10.29,103.793,
R-0001025,M-0009,2025-03-06T00:00:00,70.793,0.3418,104.944,18.943,44.12,4992,13.64,10.342,88.155,
R-0001026,M-0009,2025-03-07T00:00:00,71.574,0.2543,103.669,16.602,41.86,7150,17.41,10.167,84.017,
R-0001027,M-0009,2025-03-08T00:00:00,68.608,0.3206,103.09,14.019,37.07,5280,22.13,10.293,126.171,
R-0001028,M-0009,2025-03-09T00:00:00,73.529,0.3097,100.981,18.227,44.99,5494,16.17,10.16,98.05,
R-0001029,M-0009,2025-03-10T00:00:00,69.457,0.3114,102.813,17.677,39.27,4760,17.46,10.127,118.149,
R-0001030,M-0009,2025-03-11T00:00:00,68.805,0.2415,103.232,16.051,47.47,5658,19.26,10.327,86.087,
R-0001031,M-0009,2025-03-12T00:00:00,71.481,0.291,108.632,19.609,38.46,5320,19.18,10.553,128.855,
R-0001032,M-0009,2025-03-13T00:00:00,71.453,0.2997,106.136,20.511,45.63,6390,13.03,10.502,110.263,
R-0001033,M-0009,2025-03-14T00:00:00,67.217,0.3491,103.203,18.165,47.19,8280,17.04,10.451,112.501,
R-0001034,M-0009,2025-03-15T00:00:00,70.529,0.2077,104.019,19.163,47.23,9198,20.99,10.381,114.853,
R-0001035,M-0009,2025-03-16T00:00:00,70.23,0.2804,103.988,17.018,38.53,7178,18.63,10.182,125.684,
R-0001036,M-0009,2025-03-17T00:00:00,70.659,0.3143,102.783,21.652,44.19,5625,17.29,10.756,125.804,
R-0001037,M-0009,2025-03-18T00:00:00,69.982,0.2711,100.256,20.66,43.57,5396,12.98,10.177,80.747,
R-0001038,M-0009,2025-03-19T00:00:00,67.59,0.3729,101.363,17.625,42.81,6083,13.92,10.415,104.495,
R-0001039,M-0009,2025-03-20T00:00:00,70.582,0.3334,101.804,17.568,38.22,7956,20.3,10.455,107.635,
R-0001040,M-0009,2025-03-21T00:00:00,72.091,0.2698,103.235,16.603,47.74,8295,21.44,10.205,92.55,
R-0001041,M-0009,2025-03-22T00:00:00,67.397,0.2649,101.737,19.007,41.58,10320,20.6,10.002,87.981,
R-0001042,M-0009,2025-03-23T00:00:00,70.225,0.3954,101.664,16.799,38.03,9720,12.77,10.166,118.442,
R-0001043,M-0009,2025-03-24T00:00:00,71.448,0.269,104.205,21.378,42.57,6232,20.75,10.532,113.261,
R-0001044,M-0009,2025-03-25T00:00:00,72.022,0.3802,102.03,15.898,46.03,8549,19.72,10.037,123.591,
R-0001045,M-0009,2025-03-26T00:00:00,70.54,0.3416,102.124,14.456,41.85,6300,19.69,10.566,126.38,
R-0001046,M-0009,2025-03-27T00:00:00,68.007,0.326,98.46,16.744,43.32,9775,22.97,10.081,114.722,
R-0001047,M-0009,2025-03-28T00:00:00,68.427,0.301,100.676,18.835,37.49,8342,20.79,10.137,99.976,
R-0001048,M-0009,2025-03-29T00:00:00,67.338,0.25,101.154,17.335,45.43,7830,14.65,9.629,88.082,
R-0001049,M-0009,2025-03-30T00:00:00,68.182,0.314,105.205,18.677,40.58,11000,17.77,10.14,106.837,
R-0001050,M-0009,2025-03-31T00:00:00,73.667,0.2912,106.045,17.828,44.53,7832,17.0,10.205,87.093,
R-0001051,M-0009,2025-04-01T00:00:00,70.878,0.3479,100.283,19.363,38.32,9360,12.24,9.935,128.881,
R-0001052,M-0009,2025-04-02T00:00:00,68.668,0.3172,105.8,20.584,45.42,9373,13.66,10.548,126.117,
R-0001053,M-0009,2025-04-03T00:00:00,74.565,0.378,101.411,17.44,40.09,7636,21.65,10.773,115.034,
R-0001054,M-0009,2025-04-04T00:00:00,72.69,0.4144,99.666,16.485,45.66,9207,14.37,10.091,84.494,
R-0001055,M-0009,2025-04-05T00:00:00,71.776,0.4929,98.53,19.14,41.29,9118,20.85,10.139,100.383,
R-0001056,M-0009,2025-04-06T00:00:00,76.149,0.4479,101.845,19.55,36.42,11970,16.27,10.414,122.929,
R-0001057,M-0009,2025-04-07T00:00:00,75.954,0.4365,100.978,19.821,35.19,11520,17.05,10.219,115.502,
